ID,MTS,AMOUNT,PRICE,fisher_transform,fft
264413458,1530548081975,250.0,1.944e-05,1.9440000002400576e-05,(-1.023869322743055e-06-6.826544189287962e-07j)
264413417,1530548066859,235.0,1.943e-05,1.943000000247982e-05,(4.6675320751111525e-07+1.4118400953107667e-07j)
264413369,1530548050903,-189.0,1.943e-05,1.943000000247982e-05,(-1.3196642287902386e-06+5.729908007819744e-07j)
264413303,1530548032988,-107.0,1.943e-05,1.943000000247982e-05,(-5.588035576915088e-07-3.7031533560199173e-07j)
264413255,1530548021111,-137.0,1.943e-05,1.943000000247982e-05,(7.398668969299834e-07+7.64288964541662e-07j)
264413139,1530547996055,-126.0,1.943e-05,1.943000000247982e-05,(-8.480961900228901e-07+3.7648937762193275e-07j)
264413105,1530547991073,126.0,1.943e-05,1.943000000247982e-05,(2.212375753227474e-07-1.176059731344789e-06j)
264412970,1530547972100,235.0,1.944e-05,1.9440000002400576e-05,(-7.31047001390856e-07+5.472233131452001e-07j)
264412928,1530547964060,222.0,1.944e-05,1.9440000002400576e-05,(-8.095178397415824e-07-3.2274383290703715e-07j)
264412680,1530547937140,204.0,1.947e-05,1.9470000002517092e-05,(3.5605072833885146e-07+4.0443790118920805e-07j)
264412659,1530547932105,-254.0,1.946e-05,1.946000000253023e-05,(-9.923408238594106e-07-3.299920491717047e-07j)
264412550,1530547906295,-124.0,1.945e-05,1.9450000002454385e-05,(9.233808398361171e-07+4.995010455208165e-08j)
264412537,1530547902355,-129.0,1.944e-05,1.9440000002400576e-05,(-1.1646325622126646e-06+9.603027847617489e-07j)
264412495,1530547888423,144.0,1.946e-05,1.946000000253023e-05,(8.446117331900036e-07-1.6898221742862045e-06j)
264412439,1530547874371,-124.0,1.946e-05,1.946000000253023e-05,(-1.0068863598314715e-07+1.185670045714988e-06j)
264412288,1530547848705,215.0,1.946e-05,1.946000000253023e-05,(-1.6159554149966106e-06-1.3096971951564512e-06j)
264412247,1530547836562,-166.0,1.946e-05,1.946000000253023e-05,(1.1033857446845678e-06-1.507464127132184e-07j)
264412200,1530547830568,-212.0,1.948e-05,1.9480000002414972e-05,(-1.3345789013637137e-06+4.298100178193655e-08j)
264412005,1530547810840,200.0,1.948e-05,1.9480000002414972e-05,(3.414948670438907e-07-6.867095829351226e-07j)
264411847,1530547790887,-163.0,1.95e-05,1.950000000249888e-05,(-8.757475872806973e-07+6.320998242246207e-07j)
264411671,1530547771786,153.0,1.95e-05,1.950000000249888e-05,(4.130899037749863e-07-1.311419936990728e-06j)
264411630,1530547762784,-191.0,1.948e-05,1.9480000002414972e-05,(4.24582698514384e-07+1.1284068800569992e-06j)
264411591,1530547750827,-140.0,1.948e-05,1.9480000002414972e-05,(-1.0073157190930282e-06-1.1174727378086634e-06j)
264411488,1530547732147,200.0,1.947e-05,1.9470000002517092e-05,(6.141647232982743e-07-4.0625072396235797e-07j)
264411215,1530547722060,203.0,1.947e-05,1.9470000002517092e-05,(-1.320987932993936e-06-9.319910520928379e-08j)
264411088,1530547704124,226.0,1.945e-05,1.9450000002454385e-05,(2.1490275032482943e-08-5.757371906925841e-07j)
264410995,1530547692083,228.0,1.945e-05,1.9450000002454385e-05,(3.0954726400512597e-07-1.4194854934011425e-07j)
264410714,1530547669433,-102.0,1.945e-05,1.9450000002454385e-05,(5.132258410760874e-07-4.6614683830438764e-07j)
264410656,1530547655315,-94.0,1.945e-05,1.9450000002454385e-05,(-3.4246088064824276e-07-2.947326709293727e-07j)
264410592,1530547638248,99.0,1.943e-05,1.943000000247982e-05,(4.098072166511633e-08-1.1184191323027435e-06j)
264410565,1530547632337,124.0,1.943e-05,1.943000000247982e-05,(-2.3685647966949342e-07+3.8426979691409285e-07j)
264410265,1530547607658,216.0,1.943e-05,1.943000000247982e-05,(-6.558532793789577e-07-9.033797106466711e-07j)
264410041,1530547591483,230.0,1.943e-05,1.943000000247982e-05,(-2.0424793013479242e-08-9.069404062529369e-08j)
264409955,1530547587699,-170.0,1.945e-05,1.9450000002454385e-05,(-2.524671654380222e-07-5.243788504925905e-07j)
264409752,1530547571820,-200.0,1.944e-05,1.9440000002400576e-05,(6.986981057973619e-07+1.1943686930660924e-07j)
264409323,1530547545993,226.0,1.943e-05,1.943000000247982e-05,(-4.5137387649889275e-07-1.7460254256035668e-07j)
264409246,1530547538947,199.0,1.943e-05,1.943000000247982e-05,(1.0879528914990681e-06-7.148380474139041e-07j)
264409146,1530547529893,-219.0,1.943e-05,1.943000000247982e-05,(-4.490847053401597e-07+7.36909976688932e-07j)
264408863,1530547512111,-229.0,1.943e-05,1.943000000247982e-05,(-3.3674907322835926e-07-1.3813291347719825e-06j)
264408539,1530547488237,199.0,1.943e-05,1.943000000247982e-05,(7.957325802802888e-07+1.7830913168628387e-07j)
264408495,1530547484218,-215.0,1.943e-05,1.943000000247982e-05,(-4.101868128230682e-07+2.3302366166822596e-07j)
264408315,1530547462571,222.0,1.943e-05,1.943000000247982e-05,(1.5764933564413364e-08-6.010999419813463e-07j)
264408139,1530547454279,183.0,1.943e-05,1.943000000247982e-05,(1.524819454499501e-08-6.493532285251076e-08j)
264407982,1530547431611,152.0,1.944e-05,1.9440000002400576e-05,(2.5023282432168613e-07-3.327765030515565e-07j)
264407900,1530547421642,146.0,1.944e-05,1.9440000002400576e-05,(1.2356631448968164e-07+5.277430527783101e-07j)
264407757,1530547398669,185.0,1.944e-05,1.9440000002400576e-05,(-6.828222002247698e-08-4.0993892524884785e-07j)
264407743,1530547391626,-155.0,1.944e-05,1.9440000002400576e-05,(9.869037618040731e-07+1.1221879276547645e-07j)
264407637,1530547366899,-90.0,1.946e-05,1.946000000253023e-05,(1.824183852749959e-08+1.6215698837392783e-07j)
264407571,1530547353867,117.0,1.946e-05,1.946000000253023e-05,(-4.1964737496266176e-07-6.747462322215729e-07j)
264407503,1530547337982,-109.0,1.948e-05,1.9480000002414972e-05,(6.329011806333642e-07-9.46540189695643e-09j)
264407473,1530547327820,121.0,1.947e-05,1.9470000002517092e-05,(-4.779085192093632e-07+3.4496135958388304e-07j)
264407326,1530547306212,-110.0,1.949e-05,1.9490000002445907e-05,(2.155807358297316e-07-5.731291328462916e-07j)
264407315,1530547302165,-151.0,1.949e-05,1.9490000002445907e-05,(7.399633726439182e-07+5.432208455358765e-07j)
264407212,1530547284228,-151.0,1.95e-05,1.950000000249888e-05,(1.3097973904010754e-07-8.124090130360256e-07j)
264407140,1530547268114,-105.0,1.949e-05,1.9490000002445907e-05,(3.479308046577877e-07-1.7255249381645925e-07j)
