ID,MTS,AMOUNT,PRICE
264851747,1530646925241,1.4,86.829
264851742,1530646924181,1.4,86.829
264851740,1530646923731,8.6,86.83
264851739,1530646923729,1.4,86.827
264851457,1530646885673,0.25,86.937
264851453,1530646885320,-2.0,86.936
264851449,1530646885137,-1.5,86.936
264851448,1530646885135,-2.9164,86.936
264851447,1530646885067,-0.224,86.936
264851446,1530646885064,-0.21,86.936
264851426,1530646881336,0.5,86.927
264851175,1530646871946,-1.455,86.918
264851160,1530646869615,-0.756844,86.917
264851144,1530646868727,43.33003653,86.99
264851143,1530646868723,2.0,86.988
264851142,1530646868721,6.95,86.987
264851141,1530646868720,1.4,86.979
264851140,1530646868718,10.0,86.978
264851139,1530646868717,1.4,86.964
264851061,1530646864729,2.0,86.999
264851060,1530646864727,164.9482844,86.999
264851059,1530646864724,512.782,86.99
264851058,1530646864719,1.4,86.979
264851057,1530646864717,15.1697156,86.967
264851056,1530646864715,2.0,86.963
264851055,1530646864712,1.4,86.957
264851054,1530646864710,2.0,86.944
264851051,1530646864708,0.3,86.942
264850915,1530646862492,0.5,86.921
264850869,1530646861356,0.25,86.939
264850867,1530646861346,0.2,86.939
264850847,1530646860915,32.29850534,86.94
264850846,1530646860910,1.54085872,86.937
264850845,1530646860907,14.404,86.909
264850844,1530646860905,1.4,86.909
264850843,1530646860902,3.49,86.87
264850830,1530646860035,-5.0,86.857
264850772,1530646856715,-2.55,86.857
264850763,1530646856646,13.41710183,86.865
264850761,1530646856644,2.0,86.865
264850743,1530646855794,-4.0,86.82
264850739,1530646855565,2.0,86.788
264850737,1530646855543,-11.50640874,86.762
264850731,1530646855295,-0.92208,86.762
264850712,1530646854625,-10.0,86.761
264850696,1530646854164,-1.48,86.76
264850695,1530646854163,-1.418137,86.76
264850694,1530646854161,-0.3,86.812
264850693,1530646854096,1.4,86.869
264850686,1530646853769,0.25,86.938
264850685,1530646853748,0.25,86.938
264850680,1530646853565,15.75716552,86.946
264850679,1530646853562,84.24283448,86.94
264850678,1530646853553,50.0,86.94
264850677,1530646853544,120.799279,86.94
264850676,1530646853534,44.95788652,86.94
264850674,1530646853525,255.04211348,86.939
264850673,1530646853519,113.83395671,86.939
264850672,1530646853513,0.3,86.937
264850671,1530646853508,5.8585484,86.935
264850670,1530646853506,2.77556119,86.928
264850669,1530646853504,3.46634469,86.928
264850668,1530646853503,16.30113,86.924
264850667,1530646853500,40.0,86.91
264850666,1530646853498,1.50941772,86.91
264850665,1530646853496,12.5,86.899
264850664,1530646853494,1.4,86.869
264850663,1530646853492,2.29,86.862
264850662,1530646853490,50.0,86.86
264850661,1530646853488,0.3,86.852
264850658,1530646853481,2.0,86.846
264850657,1530646853478,15.1737383,86.844
264850656,1530646853476,15.68925,86.833
264850655,1530646853474,1.51979468,86.82
264850654,1530646853472,0.3,86.807
264850653,1530646853466,2.0,86.796
264850652,1530646853462,1.4,86.786
264850651,1530646853461,1.53763831,86.785
264850650,1530646853458,2.0,86.767
264850649,1530646853456,7.84462,86.764
264850648,1530646853453,1.574234,86.75
264850647,1530646853452,0.00089586,86.73
264850641,1530646853162,1.563,86.73
264850640,1530646853089,-3.88,86.729
264850636,1530646852714,8.77,86.729
264850614,1530646851884,-0.92278,86.654
264850580,1530646850087,0.3,86.68
264850579,1530646850082,0.3,86.68
264850577,1530646849938,-2.0,86.678
264850574,1530646849774,0.9,86.677
264850573,1530646849772,2.0,86.675
264850572,1530646849658,6.12,86.649
264850569,1530646849423,0.5,86.677
264850563,1530646849294,2.0,86.655
264850556,1530646848920,37.5,86.617
264850549,1530646848440,2.29770848,86.6
264850544,1530646848359,18.0,86.6
264850543,1530646848357,2.0,86.592
264850541,1530646847913,0.3,86.593
264850540,1530646847523,0.2,86.587
264850539,1530646847512,0.717,86.587
264850537,1530646847330,0.313,86.587
264850507,1530646846807,-0.36,86.585
264850472,1530646845814,0.25,86.586
264850458,1530646845399,0.3,86.551
264850435,1530646844613,0.3,86.507
264850404,1530646843818,1.4,86.529
264850403,1530646843816,0.36,86.51
264850402,1530646843815,0.3,86.507
264850401,1530646843810,1.53877831,86.506
264850397,1530646843653,4.99899,86.49
264850341,1530646841345,0.36,86.44
264850308,1530646839719,0.3,86.422
264850300,1530646838748,38.0,86.41
264850296,1530646838192,1.54081846,86.354
264850292,1530646837722,203.07872948,86.38
264850291,1530646837708,4.93445386,86.373
264850290,1530646837704,6.58599853,86.356
