ID,MTS,AMOUNT,PRICE
264354482,1530541424062,-260.0,1.956e-05
264354236,1530541405187,-260.0,1.958e-05
264354129,1530541392999,-228.0,1.958e-05
264353925,1530541371303,-170.0,1.957e-05
264353729,1530541350708,-125.0,1.957e-05
264353651,1530541342594,145.0,1.956e-05
264353564,1530541328777,164.0,1.956e-05
264353435,1530541313044,-173.0,1.957e-05
264353303,1530541295050,-200.0,1.957e-05
264353226,1530541283061,-187.0,1.957e-05
264353055,1530541274067,155.0,1.957e-05
264352825,1530541251359,-142.0,1.956e-05
264352712,1530541238307,177.0,1.956e-05
264352529,1530541224369,-135.0,1.956e-05
264352426,1530541215900,-136.0,1.956e-05
264351989,1530541190825,162.0,1.957e-05
264351874,1530541173568,-188.0,1.958e-05
264351837,1530541166411,181.0,1.956e-05
264351702,1530541152631,-155.0,1.957e-05
264351470,1530541130777,215.0,1.959e-05
264351386,1530541125440,-207.0,1.959e-05
264351138,1530541110824,214.0,1.957e-05
264350690,1530541095442,203.0,1.957e-05
264350228,1530541070758,99.0,1.956e-05
264350174,1530541066021,111.0,1.956e-05
264349893,1530541048526,98.0,1.956e-05
264349729,1530541028619,-109.0,1.956e-05
264349541,1530541010895,186.0,1.956e-05
264349413,1530540997510,-211.0,1.956e-05
264349300,1530540986578,-185.0,1.956e-05
264349141,1530540968679,-207.0,1.956e-05
264348999,1530540952864,184.0,1.956e-05
264348820,1530540936818,-236.0,1.956e-05
264348700,1530540922887,-224.0,1.941e-05
264348541,1530540910880,-172.0,1.941e-05
264348291,1530540888223,-233.0,1.941e-05
264348134,1530540872045,285.0,1.942e-05
264348031,1530540863126,246.0,1.943e-05
264347945,1530540855224,-255.0,1.942e-05
264347585,1530540832464,-227.0,1.944e-05
264347074,1530540811650,-186.0,1.945e-05
264346585,1530540790765,4254.55267002,1.975e-05
264345467,1530540738863,0.02094211,1.942e-05
264345462,1530540738731,92.97905789,1.942e-05
264345443,1530540738293,-33.0,1.943e-05
264345322,1530540731901,-96.0,1.943e-05
264345015,1530540710686,111.0,1.944e-05
264344861,1530540702402,123.0,1.944e-05
264344388,1530540681379,-107.0,1.942e-05
264344097,1530540669363,103.0,1.942e-05
264343810,1530540651726,167.0,1.944e-05
264343661,1530540645091,-148.0,1.944e-05
264343458,1530540630875,-151.0,1.943e-05
264343102,1530540609484,-143.0,1.943e-05
264342765,1530540590796,-153.0,1.942e-05
264342503,1530540577575,160.0,1.942e-05
264342221,1530540565556,-212.0,1.942e-05
264341780,1530540550466,154.0,1.941e-05
264341084,1530540527529,-171.0,1.939e-05
264332032,1530540336490,-200.0,1.932e-05
264331947,1530540328780,-252.0,1.932e-05
264331709,1530540310953,4140.25816929,1.955e-05
264331708,1530540310952,82.0,1.954e-05
264330827,1530540264673,0.02150629,1.929e-05
264330791,1530540264520,237.97849371,1.929e-05
264330603,1530540254605,-224.0,1.928e-05
264330279,1530540227762,0.02142401,1.928e-05
264330278,1530540227761,183.97857599,1.928e-05
264330132,1530540214735,207.0,1.928e-05
264329928,1530540197237,224.0,1.929e-05
264329726,1530540187725,204.0,1.929e-05
264329479,1530540168755,-280.0,1.928e-05
264329461,1530540167542,-240.0,1.928e-05
264329428,1530540166104,-239.0,1.927e-05
264323967,1530539774525,106.0,1.926e-05
264322479,1530539700275,-96.0,1.926e-05
264321841,1530539676705,-100.0,1.926e-05
264321643,1530539665846,98.0,1.926e-05
264321166,1530539648698,-120.0,1.927e-05
264320164,1530539585716,-91.02187736,1.925e-05
264320163,1530539585715,-8.97812264,1.926e-05
264320111,1530539583832,-92.0,1.926e-05
264318661,1530539498694,-104.0,1.925e-05
264318540,1530539492931,196.76365093,1.955e-05
264318517,1530539492116,0.02187736,1.924e-05
264318510,1530539491974,100.97812264,1.924e-05
